,Unnamed: 0,año,ID,sede,facultad,carrera,prom_simp_x_ciclo,prom_pond_x_ciclo,cursos_x_ciclo,Promedio_Simple_Acumulado,Promedio_Ponderado_Acumulado,cursos_acumulados,No_Sede,Sede,No_Facultad,Facultad,No_Carrera,Carrera,No_curso,Nombre_Curso,Nota,Nota_Calculo_Prom,Creditos,No_ciclo,Nombre_Ciclo,Eje,No_pensum,No_jornada,No_seccion_fac,No_tip_examen,Tipo_Examen
0,,18,137818,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.25,83.0,4,81.47000122070312,79.08999633789062,19,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,336,ESTRATEGIAS DE COMUNICACION LINGUISTICA (CFI),91,91.0,4,1801,Primer Ciclo 2018,,18001,1,21,1,1ra. convocatoria
1,,18,137818,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.25,83.0,4,81.47000122070312,79.08999633789062,19,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,338,ESTRATEGIAS DE RAZONAMIENTO (CFI),82,82.0,4,1801,Primer Ciclo 2018,,18001,1,21,1,1ra. convocatoria
2,,18,137818,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.25,83.0,4,81.47000122070312,79.08999633789062,19,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,312,INGLES 1,A,,0,1801,Primer Ciclo 2018,,18001,1,0,5,Suficiencia
3,,18,137818,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.25,83.0,4,81.47000122070312,79.08999633789062,19,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,314,INGLES 2,A,,0,1801,Primer Ciclo 2018,,18001,1,0,5,Suficiencia
4,,18,137818,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.25,83.0,4,81.47000122070312,79.08999633789062,19,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,316,INGLES 3,A,,0,1801,Primer Ciclo 2018,,18001,1,0,5,Suficiencia
5,,18,137818,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.25,83.0,4,81.47000122070312,79.08999633789062,19,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,318,INGLES 4,A,,0,1801,Primer Ciclo 2018,,18001,1,0,5,Suficiencia
6,,18,137818,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.25,83.0,4,81.47000122070312,79.08999633789062,19,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,320,INGLES 5,A,,0,1801,Primer Ciclo 2018,,18001,1,0,5,Suficiencia
7,,18,137818,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.25,83.0,4,81.47000122070312,79.08999633789062,19,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,322,INGLES 6,A,,0,1801,Primer Ciclo 2018,,18001,1,0,5,Suficiencia
8,,18,137818,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.25,83.0,4,81.47000122070312,79.08999633789062,19,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20976,INTRODUCCION A LA INGENIERIA EN INFORMATICA Y SISTEMAS,97,97.0,2,1801,Primer Ciclo 2018,,18001,1,2,1,1ra. convocatoria
9,,18,137818,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.25,83.0,4,81.47000122070312,79.08999633789062,19,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20295,INTRODUCCIÓN A LA PROGRAMACIÓN,70,70.0,6,1801,Primer Ciclo 2018,QUIMICA (CIENCIAS BASICAS),18001,1,1,1,1ra. convocatoria
10,,18,137818,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.25,83.0,4,81.47000122070312,79.08999633789062,19,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20700,MATEMATICA I,84,84.0,6,1801,Primer Ciclo 2018,MATEMATICA (CIENCIAS BASICAS),18001,1,1,1,1ra. convocatoria
11,,18,137818,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.25,83.0,4,81.47000122070312,79.08999633789062,19,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21000,QUIMICA I,76,76.0,6,1801,Primer Ciclo 2018,QUÍMICA (CIENCIAS BASICAS),18001,1,1,1,1ra. convocatoria
